Protocol,Domain,Path,Depth_url,Having_IP,URL_Length,Having_@_symbol,Redirection_//_symbol,Prefix_suffix_separation,Sub_domains,tiny_url,http_tokens,httpDomain,Port,label
http,central-autodigital.web5607.kinghost.net,/loginusuariojspbb/AAASPOI450928479950239N05V95JD50JS942378F05293J84V557039480VN234580JF02539487V05980B09A69DS8/Identidade_Positiva/login.do2560.html,4,0,1,0,0,1,1,0,0.0,1,0,1
http,central-autodigital.web5607.kinghost.net,/loginusuariojspbb/AAASPOI450928479950239N05V95JD50JS942378F05293J84V557039480VN234580JF02539487V05980B09A69DS8/Identidade_Positiva/login.do2560.html,4,0,1,0,0,1,1,0,0.0,1,0,1
http,bbatualizacao.app,/,0,0,0,0,0,0,0,0,0.0,1,0,1
http,nypolisci.org,/%20/app/,2,0,0,0,0,0,0,0,0.0,1,0,1
http,floridamediation.com,/calendar/codebase/recadastramento/mobile/,4,0,2,0,0,0,0,0,0.0,1,0,1
http,dstats.net,/fwd/s5sfdy,2,0,0,0,0,0,0,0,0.0,1,0,1
http,bb-site.mobi,,0,0,0,0,0,1,0,0,0.0,1,0,1
https,app-sms-mobile.top,,0,0,0,0,0,1,0,0,0.0,0,0,1
http,atendimento-bb-seguro.contrerasandres.com,,0,0,0,0,0,1,0,0,0.0,1,0,1
http,www.sdebitoapp.tk,/bb/bb/,2,0,0,0,0,0,0,0,0.0,1,0,1
http,www.ctnrdobrasil.com.br,/,0,0,0,0,0,0,2,0,0.0,1,0,1
http,smart001.000webhostapp.com,/s,1,0,0,0,0,0,0,0,0.0,1,0,1
https,atendimentosac.club,/atendimento/contato/login.do2562.html,3,0,2,0,0,0,2,0,0.0,0,0,1
,,www.hsbc-direct.com,1,0,0,0,0,0,0,1,1.0,1,0,1
,, www.natwesti.com,1,0,0,0,0,0,0,0,1.0,1,0,1
,, www.barclaya.net,1,0,0,0,0,0,0,0,1.0,1,0,1
,,www.barclays-supports.com,1,0,0,0,0,0,0,0,1.0,1,0,1
,, www.lloydstsbs.com,1,0,0,0,0,0,0,0,1.0,1,0,1
http,chaseoip.gotdns.ch,/secure/bankofamerica/a97079e5/Successfull.php,4,0,1,0,0,0,2,0,0.0,1,0,1
http,chaseoip.gotdns.ch,/secure/bankofamerica/dc950197/overviewshn.php,4,0,1,0,0,0,2,0,0.0,1,0,1
https,kurskin.be,/wp-content/plugins/woocommerce/vendor/mtb2020/onlinebankingmtb,6,0,1,0,0,0,0,0,0.0,0,0,1
http,kurskin.be,/wp-content/plugins/woocommerce/vendor/mtb2020/onlinebankingmtb/authenticate.html,7,0,1,0,0,0,1,0,0.0,1,0,1
http,speedy.com.pk,/wp-content/plugins/rbcbank19/rbcgi3m01.php,4,0,2,0,0,0,2,0,0.0,1,0,1
https,flightattendantessentials.com,/wp-content/upgrade/b2020123/1/run/index.php,6,0,1,0,0,0,0,0,0.0,0,0,1
http,bank-sec.com,/,0,0,0,0,0,1,0,0,0.0,1,0,1
https,faridabadeducationcouncil.com,/chase/Chasebank/login.php,3,0,2,0,0,0,0,0,0.0,0,0,1
http,scotialbankcolpatria.com,/banca-virtual/login,2,0,0,0,0,0,0,0,0.0,1,0,1
http,faridabadeducationcouncil.com,/chase/Chasebank/,2,0,0,0,0,0,0,0,0.0,1,0,1
https,www-scotiiabaank-com-mx.i7520.xyz,/mxonlinev1/contrasenaerror.php,2,0,2,0,0,1,2,0,0.0,0,0,1
https,netpaymentservices.com,/banks/Desjardins/,2,0,0,0,0,0,0,0,0.0,0,0,1
http,5eab39a111b48.site123.me,,0,0,0,0,0,0,0,0,0.0,1,0,1
https,5eab39a111b48.site123.me,/,0,0,0,0,0,0,0,0,0.0,0,0,1
https,proxyx.ru:443,/,0,0,0,0,0,0,0,0,0.0,0,1,1
http,proxyx.ru,,0,0,0,0,0,0,0,0,0.0,1,0,1
http,itmrs.com,/fxzmcv/bankofamerica/index.html,3,0,0,0,0,0,0,0,0.0,1,0,1
http,tapetecouromundisc.com.br,/bankofamerica/login.php,2,0,2,0,0,0,2,0,0.0,1,0,1
http,175.107.206.134,/wp-content/plugins/rbcbank19/rbcgi3m01.php,4,1,1,0,0,0,1,0,0.0,1,0,1
http,minagi.org,/bank/bankofamerica/login/sign-in/,4,0,0,0,0,0,0,0,0.0,1,0,1
http,117.58.240.177,/rcu/images/patterns/1.royalbank.html,4,1,2,0,0,0,1,0,0.0,1,0,1
http,micro-sales.co.uk,/cf.htm,1,0,0,0,0,1,2,0,0.0,1,0,1
http,dichvuvnpt.com,/home/components/com_user/bbtonline.html,4,0,2,0,0,0,0,1,0.0,1,0,1
https,bankcampuscareers.tal.net,/vx/lang-en-GB/candidate/application/292496,5,0,1,0,0,0,0,0,0.0,0,0,1
http,www.thewebclinic.co.uk,/de/sparkasse/login-online-banking.html=true/,3,0,2,0,0,0,1,0,0.0,1,0,1
http,fremontriverrock.jaredspaulding.com,/wp-content/file/,2,0,2,0,0,0,0,0,0.0,1,0,1
http,www.maruei.com.br,/stur.php,1,0,0,0,0,0,1,0,0.0,1,0,1
http,dachdeckermeister-steffenoehler.de,/libraries/joomla/http/transport/http/,5,0,1,0,0,1,0,0,1.0,1,0,1
https,www.kisa.link,/error.html,1,0,1,0,0,0,2,0,0.0,0,0,1
http,feelio.cc,/_archived/U.S.Bank/U.S.Bank/home/auth,5,0,2,0,0,0,1,0,0.0,1,0,1
http,feelio.cc,/_archived/U.S.Bank/U.S.Bank/home/auth/,5,0,2,0,0,0,1,0,0.0,1,0,1
http,feelio.cc,/_archived/U.S.Bank/U.S.Bank/home/auth/information.php,6,0,2,0,0,0,1,0,0.0,1,0,1
http,andbank.me.ma,,0,0,0,0,0,0,0,0,0.0,1,0,1
https,www.adventurediscoverytravel.com,/,0,0,0,0,0,0,0,0,0.0,0,0,1
https,fls.doubleclick.net,/activityi,1,0,2,0,0,0,0,0,0.0,0,0,1
http,hausbau.rs,/modules/mod_error/Secure/,3,0,0,0,0,0,0,0,0.0,1,0,1
http,www.laurellakehouse.com,/wp-content/plugins/sad/91a1552e72730701911985a3de8b4895,4,0,1,0,0,0,0,0,0.0,1,0,1
http,139.59.201.27,/banks/National/98e8eaceadbad3aa9ee97edf8582f54c/,3,1,2,0,0,0,2,0,0.0,1,0,1
,,",https://centrodenegociosconcepcion.cl/wp-includes/js/mediaelement/myfibank/account/",7,0,1,0,1,0,0,0,,0,0,1
http,www.eskaton.it,/myaccount/Bank.php,2,0,0,0,0,0,2,0,0.0,1,0,1
http,nationwide-com.com,/nationwide-banking/nationwide-banking-credit-card-3/,2,0,1,0,0,1,0,0,0.0,1,0,1
https,www.carddesignstudio.com,/allaboutme/designer/wellsfargobank/DeviceNotSupported.shtml,4,0,1,0,0,0,2,0,0.0,0,0,1
http,busywithwork.com,/wp-content/plugins/index/CapitalOne360/UpdateBanking.php,5,0,1,0,0,0,0,0,0.0,1,0,1
http,firstbanktrust1.vmpxsites.com,/,0,0,0,0,0,0,0,0,0.0,1,0,1
http,www.nomad-art.hu,/atik.htm,1,0,0,0,0,1,2,0,0.0,1,0,1
http,174.138.36.47,/banks/ATB/confirm.html,3,1,0,0,0,0,1,0,0.0,1,0,1
http,174.138.36.47,/banks/ATB,2,1,0,0,0,0,2,0,0.0,1,0,1
http,174.138.36.47,/banks/ATB/,2,1,0,0,0,0,2,0,0.0,1,0,1
http,174.138.36.47,/banks/ATB/last.html,3,1,0,0,0,0,1,0,0.0,1,0,1
https,dbs.rewardgateway.co.uk,,0,0,0,0,0,0,2,0,0.0,0,0,1
https,www.login-bank.org,/bremer-bank/,1,0,0,0,0,1,0,0,0.0,0,0,1
https,www.login-bank.org,/bankplus/,1,0,0,0,0,1,0,0,0.0,0,0,1
https,www.login-bank.org,/bremer-bank,1,0,0,0,0,1,0,0,0.0,0,0,1
https,www.login-bank.org,/bankplus,1,0,0,0,0,1,0,0,0.0,0,0,1
http,alsolimangroup.com,/scd.kerp/sc.php,2,0,0,0,0,0,2,0,0.0,1,0,1
http,www.prosignum.sk,/karo.htm,1,0,0,0,0,0,2,0,0.0,1,0,1
https,www.bankofamerica.name,,0,0,0,0,0,0,0,0,0.0,0,0,1
http,mybankicbc.com,//client_index.php,1,0,0,0,1,0,0,0,0.0,1,0,1
https,bankofamerica-secureidentityverificationservicesonlineinstantly.mascoginstituionoas.com,/,0,0,1,0,0,1,0,0,0.0,0,0,1
http,vwbank.inforia.net,/,0,0,0,0,0,0,0,0,0.0,1,0,1
http,www.phishtank.com,/phish_detail.php,1,0,2,0,0,0,2,0,0.0,1,0,1
http,infantbaptism.net,/libraries/fof/utils/ip/contest.php/nzhf/bew/,7,0,1,0,0,0,0,0,0.0,1,0,1
http,revenueemployementinterac.com,"/nb/client/infos/banks/Desjardins/,http://www.phishtank.com/phish_detail.php",8,0,1,0,1,0,1,0,1.0,1,0,1
http,www.arrowcase.com,/wp-content/plugins/bankofamerica.com.update/,3,0,2,0,0,0,1,0,0.0,1,0,1
http,www.arrowcase.com,/wp-content/plugins/bankofamerica.com.update,3,0,2,0,0,0,1,0,0.0,1,0,1
http,www.cdmorris.com,/trojwies.us/forums/images/regimage/fonts/discuss/menuimg.php/uxk/mvewr/,9,0,1,0,0,0,1,0,0.0,1,0,1
https,blog.mejoramiso.com,/boardsearch.php/dbrp/gsyp/,3,0,1,0,0,0,2,0,0.0,0,0,1
http,insularbank.ph,/nt4/erty34563745yerthertye5y634563yer/index.php,3,0,1,1,0,0,2,0,0.0,1,0,1
,,",http://insularbank.ph/nt4/erty34563745yerthertye5y634563yer/index.php",5,0,1,1,1,0,2,0,,1,0,1
https,rebrand.ly,"/9m831w,http://www.phishtank.com/phish_detail.php",3,0,1,0,1,0,1,0,1.0,0,0,1
http,avenuebeautyla.com,/wp-admin/css/colors/blue/testfile/menugen/store-cms.php/pnr/cfpq/,9,0,1,0,0,0,0,0,0.0,1,0,1
http,theoutlet66mall.com,/dff/Account/index.php,3,0,1,1,0,0,2,0,0.0,1,0,1
http,cheshiredriveandpatios.co.uk,"/tran.php,http://www.phishtank.com/phish_detail.php",3,0,1,0,1,0,1,0,1.0,1,0,1
http,trustveda.com,/wp-admin/includes/bankofamerica/home/,4,0,2,0,0,0,0,0,0.0,1,0,1
http,trustveda.com,/wp-admin/includes/bankofamerica/home/login.php,5,0,1,0,0,0,0,0,0.0,1,0,1
http,trustveda.com,/wp-admin/includes/bankofamerica/home/login.php,5,0,1,0,0,0,0,0,0.0,1,0,1
http,trustveda.com,/wp-admin/includes/bankofamerica/home/login.php,5,0,1,0,0,0,0,0,0.0,1,0,1
http,fidoprovider.com,/directing/www1.royalbank.com/cgi-bin/rbaccess/rbunxcgi/ClientSignin.htm,6,0,1,0,0,0,1,0,0.0,1,0,1
http,159.65.133.234,/directing/www1.royalbank.com/cgi-bin/rbaccess/rbunxcgi,5,1,1,0,0,0,1,0,0.0,1,0,1
http,bizwebnature.wr02.dhrcenter.com,/wp-content/themes/Blog_Shop/libs/sitemap1.php/racsc/eba/,7,0,1,0,0,0,1,0,0.0,1,0,1
http,secure-info.co.uk,/totalsupportuk.co.uk/images/main/spoint_popup/wp-useronline/information-66/savecart/productsearch/contact2.php/ktqg/yvsvf/,11,0,1,0,0,1,1,0,0.0,1,0,1
http,vipdomainshop.com,/.well-known/bankofamerica.com.login.update/update.html,3,0,1,0,0,0,1,0,0.0,1,0,1
http,vipdomainshop.com,/.well-known/bankofamerica.com.login.update/,2,0,2,0,0,0,1,0,0.0,1,0,1
http,vipdomainshop.com,/.well-known/bankofamerica.com.login.update,2,0,2,0,0,0,1,0,0.0,1,0,1
http,vipdomainshop.com,/.well-known/bankofamerica.com.login.update/signInScreen.go.html,3,0,1,0,0,0,1,0,0.0,1,0,1
https,vensyemall.com,/sgl/login/dbs/in/log/login.php,6,0,1,0,0,0,0,0,0.0,0,0,1
https,vensyemall.com,"/sgl/login/dbs/in/log/index.php,http://www.phishtank.com/phish_detail.php",8,0,1,0,1,0,1,0,1.0,0,0,1
http,blog.cotiabank.paypal-login.us,/,0,0,0,0,0,1,2,0,0.0,1,0,1
https,infobank.app.link,/,0,0,0,0,0,0,0,0,0.0,0,0,1
http,infobank.app.link,/,0,0,0,0,0,0,0,0,0.0,1,0,1
https,www.mimarfid.com,/,0,0,0,0,0,0,0,0,0.0,0,0,1
https,zasobygwp.pl,/redirect,1,0,1,0,0,0,0,0,0.0,0,0,1
http,telalmakkah.com,/dan/bankofamerica/fullz.php,3,0,0,0,0,0,0,0,0.0,1,0,1
http,qabankofamerica.benefitcentre.com,,0,0,0,0,0,0,0,0,0.0,1,0,1
https,qabankofamerica.benefitcentre.com,/globalwar/pub/logon.jsp,3,0,1,0,0,0,2,0,1.0,0,0,1
https,alibita.com,/btcqiwi,1,0,0,0,0,0,0,0,0.0,0,0,1
https,yrcpi5xiyk5p6jjyzy3zhybgy6vsiymp4wrfptss3xqpcadpdtgq.litepages.googlezip.net,/p,1,0,1,0,0,0,1,0,1.0,0,0,1
http,officialbankofamericabankingsystem.purepanic99.repl.run,,0,0,2,0,0,0,2,0,0.0,1,0,1
http,telalmakkah.com,/dan/bankofamerica/thanks.php,3,0,1,0,0,0,0,0,0.0,1,0,1
http,inx.lv,"/zoow,http://www.phishtank.com/phish_detail.php",3,0,1,0,1,0,1,0,1.0,1,0,1
http,www.citizenfinancialbank.com,/n/zimbra,2,0,0,0,0,0,0,0,0.0,1,0,1
http,www.citizenfinancialbank.com,/n/zimbra/,2,0,0,0,0,0,0,0,0.0,1,0,1
http,www.citizenfinancialbank.com,/n/zimbra,2,0,0,0,0,0,0,0,0.0,1,0,1
http,www.bankofamericaonlinesignin.elevator-love.com,,0,0,2,0,0,1,2,0,0.0,1,0,1
http,mail.bankofamericaonlinesignin.net,,0,0,0,0,0,0,0,0,0.0,1,0,1
https,mail.bankofamericaonlinesignin.net,,0,0,0,0,0,0,0,0,0.0,0,0,1
http,www.bankofamericaonlinesignin.ne,,0,0,0,0,0,0,0,0,0.0,1,0,1
https,www.bankofamericaonlinesignin.net,,0,0,0,0,0,0,0,0,0.0,0,0,1
https,www.bankofamericaonlinesignin.elevator-love.com,,0,0,2,0,0,1,2,0,0.0,0,0,1
http,www.bankofamericaonlinesignin.net,/,0,0,0,0,0,0,0,0,0.0,1,0,1
http,bankofamericaonlinesignin.elevator-love.com,,0,0,0,0,0,1,0,0,0.0,1,0,1
https,www.bankofamericaonlinesignin.net,/,0,0,0,0,0,0,0,0,0.0,0,0,1
https,bankofamericaonlinesignin.elevator-love.com,,0,0,0,0,0,1,0,0,0.0,0,0,1
http,internet-banking.ch-creditsuisse.com,/internet-banking/account_login.php,2,0,1,0,0,1,2,0,0.0,1,0,1
http,co.uvpn.west.corp.tiaabankvoices-com.out.paypallogon.net,/,0,0,2,0,0,1,1,1,0.0,1,0,1
http,citizenfinancialbank.com,/n/zimbra,2,0,0,0,0,0,0,0,0.0,1,0,1
http,bitly.com,/30zynmi,1,0,0,0,0,0,0,1,0.0,1,0,1
https,yea.to,/VERIFY-ATM,1,0,0,0,0,0,0,0,0.0,0,0,1
https,www.shortlink.net,/VERIFY-ATM,1,0,0,0,0,0,0,0,0.0,0,0,1
http,www.samducksports.com,/wp-content/envato-backups/.ST/POSBEV/,4,0,2,0,0,0,2,0,0.0,1,0,1
http,www.iscbankofamerica.net,,0,0,0,0,0,0,0,0,0.0,1,0,1
http,humani.biz,/admin/contents/.set/POSBEV/,4,0,0,0,0,0,0,0,0.0,1,0,1
http,rusnod.ru,/internod/,1,0,0,0,0,0,0,0,0.0,1,0,1
http,juliekrafchick.com,/chan.htm,1,0,0,0,0,0,0,0,0.0,1,0,1
http,www.e-castle.co.kr,/data/shok/POSBEV/,3,0,0,0,0,1,2,0,0.0,1,0,1
https,lightweightworks.com,/administrator/language/en-GB/index.php,4,0,2,0,0,0,0,0,0.0,0,0,1
https,cyber-punk2077.com,/wp-admin/NetBanking/Login.htm,3,0,2,0,0,1,0,0,0.0,0,0,1
https,xn--hravfall-9za.com,/wp-content/bankofamerica.com.login.adas321321/,2,0,1,0,0,1,1,0,0.0,0,0,1
http,photopicstudio.com,/xzwdbnms242435/chasebank_575281/home_user/signin.php,4,0,1,0,0,0,0,0,0.0,1,0,1
http,online-unicrdbulgbankbg.net,/online/,1,0,0,0,0,1,0,0,0.0,1,0,1
http,www.bankofamerica.gonatmed.com,,0,0,0,0,0,0,2,0,0.0,1,0,1
https,autowoz.ru,/wp-admin/NetBanking/Login.htm,3,0,0,0,0,0,0,0,0.0,0,0,1
https,hobbhobby.ru,/wp-admin/NetBanking/iBkPersSite/digi1.php,4,0,2,0,0,0,0,0,0.0,0,0,1
https,rongbachkim.tv,/verificacion/home.php,2,0,0,0,0,0,0,0,0.0,0,0,1
https,start-123.ru,/Notificaciones_Banreservas/NetBanking/Login.htm,3,0,2,0,0,1,0,0,0.0,0,0,1
https,www.infolog24.ru,/old/wp-admin/NetBanking/Login.htm,4,0,2,0,0,0,2,0,0.0,0,0,1
https,www.benson6303.com,/wp-includes/SimplePie/Content/docfile/Docuimage/,5,0,1,1,0,0,1,0,0.0,0,0,1
http,sfgreenbiz.org,/financial_services/476_wells_fargo_bank_bayview_hunters_point/visit/index.html,4,0,1,0,0,0,0,0,0.0,1,0,1
http,secure.bankofamerica.com-login-sign-in-signonv2screen.go.suzukihaiphong.com.vn,/,0,0,1,0,0,1,1,0,0.0,1,0,1
http,secure.bankofamerica.com-login-sign-in-signonv2screen.go.suzukihaiphong.com.vn,/final/,1,0,1,0,0,1,1,0,0.0,1,0,1
http,secure.bankofamerica.com-login-sign-in-signonv2screen.go.suzukihaiphong.com.vn,/final,1,0,1,0,0,1,1,0,0.0,1,0,1
https,briddhi.org,/vendor/indexxx.html,2,0,0,0,0,0,0,0,0.0,0,0,1
http,xn--bankofmerca-3ij68171c.vg,,0,0,0,0,0,1,0,0,0.0,1,0,1
http,posmanager.ecobank.group,/,0,0,0,0,0,0,0,0,0.0,1,0,1
http,165.22.103.235,/banks,1,1,0,0,0,0,2,0,0.0,1,0,1
https,bethesdaalur.org,/bankare/oproissf/eredggg/,3,0,0,0,0,0,0,0,0.0,0,0,1
https,bethesdaalur.org,/terfsdf/ubsfsghf/lkdhdyd,3,0,0,0,0,0,0,0,0.0,0,0,1
https,bethesdaalur.org,/dswrghh/trdgddhdh/zesshsh,3,0,0,0,0,0,0,0,0.0,0,0,1
https,bethesdaalur.org,/aghtfhh/tghfhh/etethdjj,3,0,0,0,0,0,0,0,0.0,0,0,1
https,bluemarble.cloud,/wp-includes/Requests/ChaseBankPage/chase/home/signin.php,6,0,1,0,0,0,0,0,0.0,0,0,1
https,bluemarble.cloud,/wp-includes/Requests/ChaseBankPage/chase/home/signin.php,6,0,1,0,0,0,0,0,0.0,0,0,1
https,bluemarble.cloud,/wp-includes/Requests/ChaseBankPage/chase/home/signin.php,6,0,1,0,0,0,0,0,0.0,0,0,1
https,starllingbank.co.uk,/home.php,1,0,0,0,0,0,2,0,0.0,0,0,1
https,faderfaderfader.com,/wp-includes/js/swfupload/onlinebankingmtb/index.html,5,0,1,0,0,0,0,0,0.0,0,0,1
https,faderfaderfader.com,/wp-includes/js/swfupload/onlinebankingmtb/index.html,5,0,1,0,0,0,0,0,0.0,0,0,1
https,faderfaderfader.com,/wp-includes/js/swfupload/onlinebankingmtb,4,0,2,0,0,0,0,0,0.0,0,0,1
http,sfahmedco.org,/admin/image/www.bankofamerica.com/message.htm,4,0,2,0,0,0,1,0,0.0,1,0,1
http,faderfaderfader.com,/wp-includes/js/swfupload/onlinebankingmtb/index.html,5,0,1,0,0,0,0,0,0.0,1,0,1
http,golosavk.vipshop.ru,,0,0,0,0,0,0,0,0,0.0,1,0,1
https,rbcroyalbankv.com,/index.php/false,2,0,0,0,0,0,0,0,0.0,0,0,1
https,newlocal.ru,,0,0,0,0,0,0,0,0,0.0,0,0,1
http,159.65.133.234,/directing/www1.royalbank.com/cgi-bin/rbaccess/rbunxcgi/,5,1,1,0,0,0,1,0,0.0,1,0,1
https,www.cedemex.cl,/citibank.com/US/surf3.php,3,0,0,0,0,0,1,0,0.0,0,0,1
https,usbank.app.link,/NquAmzCW01,1,0,0,0,0,0,0,0,0.0,0,0,1
https,realvcc.com,/product-tag/paypal-vba-micro-deposit-us-virtual-bank/,2,0,2,0,0,0,0,0,0.0,0,0,1
https,pervee.ru,/wp-admin/RS/NetBanking/Login.htm,4,0,0,0,0,0,0,0,0.0,0,0,1
http,www.bimovia.com,/wp-admin/user/www.bankofamerica.com.login.update,3,0,2,0,0,0,1,0,0.0,1,0,1
http,www.bimovia.com,/wp-admin/user/www.bankofamerica.com.login.update/,3,0,2,0,0,0,1,0,0.0,1,0,1
http,www.bimovia.com,/wp-admin/user/www.bankofamerica.com.login.update/signInScreen.go.html,4,0,1,0,0,0,1,0,0.0,1,0,1
http,www.bimovia.com,/wp-admin/user/www.bankofamerica.com.login.update/update.html,4,0,1,0,0,0,1,0,0.0,1,0,1
https,www.bimovia.com,/wp-admin/user/www.bankofamerica.com.login.update/update.html,4,0,1,0,0,0,1,0,0.0,0,0,1
https,www.bimovia.com,/wp-admin/user/www.bankofamerica.com.login.update/,3,0,2,0,0,0,1,0,0.0,0,0,1
https,www.bimovia.com,/wp-admin/user/www.bankofamerica.com.login.update,3,0,2,0,0,0,1,0,0.0,0,0,1
https,actionfilmz.com,/access/succeed/success.php,3,0,0,0,0,0,0,0,0.0,0,0,1
https,www.bimovia.com,/wp-admin/user/www.bankofamerica.com.login.update/signInScreen.go.html,4,0,1,0,0,0,1,0,0.0,0,0,1
https,myozhost.com,/otpbank.hu/index.html,2,0,0,0,0,0,2,1,0.0,0,0,1
https,myozhost.com,/otpbank.hu/otp.html,2,0,0,0,0,0,2,1,0.0,0,0,1
https,myozhost.com,/otpbank.hu/details.html,2,0,0,0,0,0,2,1,0.0,0,0,1
https,thesamjain.com,/assets/boa/BankOfAmerica2017/BankOfAmerica/login.php,5,0,1,0,0,0,0,0,0.0,0,0,1
https,thesamjain.com,/assets/boa/BankOfAmerica2017/BankOfAmerica/index.php,5,0,2,0,0,0,0,0,0.0,0,0,1
https,thesamjain.com,/assets/boa/BankOfAmerica2017/BankOfAmerica/login.php,5,0,2,0,0,0,0,0,0.0,0,0,1
https,thesamjain.com,/assets/boa/BankOfAmerica2017/BankOfAmerica/login.php,5,0,1,0,0,0,0,0,0.0,0,0,1
https,thesamjain.com,/assets/boa/BankOfAmerica2017/BankOfAmerica/next3.php,5,0,2,0,0,0,0,0,0.0,0,0,1
https,thesamjain.com,/assets/boa/BankOfAmerica2017/BankOfAmerica/login.php,5,0,1,0,0,0,0,0,0.0,0,0,1
https,thesamjain.com,/assets/boa/BankOfAmerica2017/BankOfAmerica/login.php,5,0,1,0,0,0,0,0,0.0,0,0,1
http,myozhost.com,/otpbank.hu,1,0,0,0,0,0,0,1,0.0,1,0,1
http,myozhost.com,/otpbank.hu/,1,0,0,0,0,0,0,1,0.0,1,0,1
http,myozhost.com,/otpbank.hu/otp.html,2,0,0,0,0,0,2,1,0.0,1,0,1
http,myozhost.com,/otpbank.hu/details.html,2,0,0,0,0,0,2,1,0.0,1,0,1
,,",https://www.authpro.com/auth/ubabankng/",4,0,0,0,1,0,0,0,,0,0,1
http,35.188.36.185,/bank_of_america/22-03-2020/AS42926/website/bimovia.com/wp-admin/user/www.bankofamerica.com.login.update/,8,1,1,0,0,0,1,0,0.0,1,0,1
http,35.188.36.185,/bank_of_america/22-03-2020/AS42926/website/bimovia.com/wp-admin/user/www.bankofamerica.com.login.update,8,1,1,0,0,0,1,0,0.0,1,0,1
http,35.188.36.185,/bank_of_america/22-03-2020/AS42926/website/bimovia.com/wp-admin/user/www.bankofamerica.com.login.update/index.html,9,1,1,0,0,0,1,0,0.0,1,0,1
https,signonv2screen.verificationbankofamericas.com.zases3.com,/1kBtmlmKMGfVcUWPHoealcYB10HooyQ_cNoBeMTYwEpg/cpsess2328614446-01/cargando/home.html,4,0,1,0,0,0,1,0,0.0,0,0,1
https,www.signonv2screen.verificationbankofamericas.com.zases3.com,/1kBtmlmKMGfVcUWPHoealcYB10HooyQ_cNoBeMTYwEpg/cpsess2328614446-01/cargando/home.html,4,0,1,0,0,0,1,0,0.0,0,0,1
https,voisarov.ru,"/wp-includes/ID3/RS/NetBanking/Login.htm,http://www.phishtank.com/phish_detail.php",7,0,1,0,1,0,1,0,1.0,0,0,1
http,eatax.net,/exambank/m0.php,2,0,0,0,0,0,0,0,0.0,1,0,1
http,lakesidebankplc.com,/en/online-banking/index.html,3,0,2,0,0,0,0,0,0.0,1,0,1
https,jsignprint.com,/inf/co.php,2,0,0,0,0,0,0,1,0.0,0,0,1
http,beauty-g-tanaka.com,/wordpress6/wp-content/https:/online.lloydsbank.co.uk/personal/76abc50d32fc911204b0792188e2dc40/mobile/index.php,8,0,1,0,0,1,1,0,1.0,0,0,1
,,",http://176.119.1.180/fk/secure.getinbank.pl/",4,1,0,0,1,0,1,0,,1,0,1
http,176.119.1.180,/fk/secure.getinbank.pl,2,1,0,0,0,0,1,0,0.0,1,0,1
https,650vm.app.link,/eZL4x0N7m5,1,0,0,0,0,0,0,0,0.0,0,0,1
https,fj1gh.app.link,/w7m5S2lYn5,1,0,0,0,0,0,0,0,0.0,0,0,1
http,ministeriodesalud.chubut.gov.ar,/wp-content/languages/bulkdiscounts/outajax.php/pfbsu/bmnqr/,6,0,1,0,0,0,1,0,0.0,1,0,1
http,www.myappwiz.com,/home/redirect,2,0,2,0,0,0,2,0,1.0,0,0,1
https,comocurarhemorroides.org,/.net/,1,0,0,0,0,0,0,0,0.0,0,0,1
https,phogovip.vn,/user/app-seguro/clientepbb/,3,0,1,1,0,0,2,0,0.0,0,0,1
http,granulares.frlp.utn.edu.ar,/wp-content/languages/cielo/,3,0,1,1,0,0,1,0,0.0,1,0,1
http,laurenbowling.com,/.well-known/ib.extracted/~~Express%20-%20Manage%20Devices%20-%20Absa%20Online.htm,3,0,1,0,0,0,1,0,0.0,1,0,1
https,danskebank.joomla.com,/cli/swiss/9b4a6253c1605b1/login.php,4,0,1,0,0,0,2,0,0.0,0,0,1
https,danskebank.joomla.com,/cli/swiss/9b4a6253c1605b1/login.php,4,0,2,0,0,0,2,0,0.0,0,0,1
http,posb-ibanking-demo.herokuapp.com,/,0,0,0,0,0,1,0,0,0.0,1,0,1
http,bank-of-america-secure00.dns05.com,/boa/c66f4400c66259105a6f2cda99cc5f41/view/login.php,4,0,1,0,0,1,2,0,0.0,1,0,1
http,bank-of-america-secure00.dns05.com,/boa/c66f4400c66259105a6f2cda99cc5f41/view/login.php,4,0,1,0,0,1,2,0,0.0,1,0,1
http,bank-of-america-secure00.dns05.com,/boa/c66f4400c66259105a6f2cda99cc5f41/view,3,0,1,0,0,1,0,0,0.0,1,0,1
http,bank-of-america-secure00.dns05.com,/boa/c66f4400c66259105a6f2cda99cc5f41/view/login.php,4,0,1,0,0,1,2,0,0.0,1,0,1
http,bank-of-america-secure00.dns05.com,/boa/c66f4400c66259105a6f2cda99cc5f41/view/,3,0,1,0,0,1,0,0,0.0,1,0,1
http,bank-of-america-secure00.dns05.com,/boa/c66f4400c66259105a6f2cda99cc5f41/view/login.php,4,0,1,0,0,1,2,0,0.0,1,0,1
https,stroycenter.net,/wp-content/upgrade/NetBanking/Login.htm,4,0,2,0,0,0,0,0,0.0,0,0,1
https,www.spaceexperts.co.in,/public/ckeditor/ckeditor/samples/old/assets/update.php,7,0,1,0,0,0,1,0,0.0,0,0,1
https,eastviewcobbs.com.au,/wp-includes/js/plupload/mtb2020/onlinebankingmtb/,5,0,1,0,0,0,0,0,0.0,0,0,1
